project_id,year,day,landuse,landcover,change_process,plotid
24,2017,64,Forest,Trees,Stable,285
24,1984,291,Forest,Trees,NA,286
24,2017,30,Forest,Trees,Stable,286
24,1984,222,Forest,Trees,NA,287
24,2017,8,Forest,Trees,Stable,287
24,1984,140,Forest,Trees,NA,288
24,2017,29,Forest,Trees,Stable,288
24,1984,140,Forest,Trees,NA,289
24,2017,45,Forest,Trees,Stable,289
24,1984,243,Forest,Trees,NA,290
24,2017,29,Forest,Non-tree,Growth/Recovery,290
24,1984,218,Forest,Non-tree,NA,291
24,2017,28,Forest,Trees,Growth/Recovery,291
24,1984,275,Forest,Non-tree,NA,292
24,2017,29,Forest,Trees,Growth/Recovery,292
24,1984,291,Forest,Non-tree,NA,293
24,2017,45,Forest,Trees,Growth/Recovery,293
24,1984,131,Forest,Trees,NA,294
24,2017,62,Forest,Trees,Stable,294
24,1984,104,Forest,Trees,NA,295
24,2017,42,Forest,Trees,Stable,295
24,1984,161,Forest,Trees,NA,296
24,2017,50,Forest,Trees,Stable,296
24,1984,154,Forest,Trees,NA,297
24,2017,45,Forest,Trees,Stable,297
24,1984,191,Forest,Trees,NA,298
24,2017,58,Forest,Trees,Stable,298
24,1984,161,Forest,Trees,NA,299
24,2017,27,Forest,Trees,Stable,299
24,1984,243,Forest,Trees,NA,300
24,2017,61,Forest,Trees,Stable,300
24,1984,218,Forest,Trees,NA,301
24,2012,207,Forest,Trees,Stable,301
24,2013,217,Forest,Non-tree,Harvest,301
24,2017,45,Forest,Non-tree,Growth/Recovery,301
24,1984,241,Forest,Trees,NA,302
24,2017,75,Forest,Trees,Stable,302
24,1985,234,Forest,Trees,NA,303
24,2017,41,Forest,Trees,Stable,303
24,1984,222,Forest,Trees,NA,304
24,2017,64,Forest,Trees,Stable,304
24,1984,222,Forest,Trees,NA,305
24,2017,8,Forest,Trees,Stable,305
24,1984,161,Forest,Trees,NA,306
24,1991,212,Forest,Trees,Stable,306
24,1992,183,Forest,Non-tree,Harvest,306
24,2017,27,Forest,Trees,Stable,306
24,1984,165,Forest,Trees,NA,307
24,2017,47,Forest,Trees,Stable,307
24,1984,213,Forest,Trees,NA,308
24,2016,228,Forest,Trees,Stable,308
24,1984,222,Other,Non-tree,NA,309
24,2006,209,Other,Non-tree,Stable,309
24,2016,213,Forest,Trees,Growth/Recovery,309
24,1984,172,Forest,Trees,NA,310
24,2017,62,Forest,Trees,Stable,310
24,1984,156,Other,Non-tree,NA,311
24,1999,214,Other,Non-tree,Stable,311
24,2017,47,Forest,Trees,Growth/Recovery,311
24,1984,241,Forest,Trees,NA,312
24,2017,75,Forest,Trees,Stable,312
24,1984,241,NA,NA,NA,313
24,2017,75,Forest,Trees,Stable,313
24,1984,156,Forest,Trees,NA,314
24,2001,234,Forest,Trees,Stable,314
24,2002,213,Forest,Trees,Harvest,314
24,2016,212,Forest,Trees,Stable,314
24,1984,156,Forest,Trees,NA,315
24,2017,47,Forest,Trees,Stable,315
24,1984,222,Forest,Trees,NA,316
24,2017,64,Forest,Trees,Stable,316
24,1984,218,Forest,Trees,NA,317
24,2017,28,Forest,Trees,Stable,317
24,1984,218,Forest,Trees,NA,318
24,2017,28,Forest,Trees,Stable,318
24,1984,222,Forest,Trees,NA,319
24,2017,64,Forest,Trees,Stable,319
24,1984,275,Forest,Trees,NA,320
24,2017,46,Forest,Trees,Stable,320
24,1984,218,Forest,Trees,NA,321
24,2017,27,Forest,Trees,Stable,321
24,1984,222,Forest,Trees,NA,322
24,2017,47,Forest,Trees,Stable,322
24,1984,241,Forest,Trees,NA,323
24,2017,75,Forest,Trees,Stable,323
24,1984,154,Forest,Trees,NA,324
24,1999,212,Forest,Trees,Stable,324
24,2000,215,Forest,Non-tree,Harvest,324
24,2017,60,Forest,Non-tree,Growth/Recovery,324
24,1984,252,Forest,Trees,NA,325
24,2017,31,Forest,Trees,Stable,325
24,1984,222,Forest,Trees,NA,326
24,2017,47,Forest,Trees,Stable,326
24,1984,140,Forest,Trees,NA,327
24,2017,47,Forest,Trees,Stable,327
24,1984,213,Forest,Trees,NA,328
24,2017,47,Forest,Trees,Stable,328
24,1984,156,Forest,Trees,NA,329
24,2017,47,Forest,Trees,Stable,329
24,1984,243,Forest,Trees,NA,330
24,2017,62,Forest,Trees,Stable,330
24,1984,106,Forest,Trees,NA,331
24,2017,75,Forest,Trees,Stable,331
24,1985,227,Forest,Non-tree,NA,332
24,2017,42,Forest,Trees,Growth/Recovery,332
24,1984,156,Forest,Trees,NA,333
24,2017,61,Forest,Trees,Stable,333
24,1984,348,Forest,Trees,NA,334
24,2017,46,Forest,Trees,Stable,334
24,1984,291,Forest,Trees,NA,335
24,2005,213,Forest,Trees,Stable,335
24,2006,208,Forest,Non-tree,Harvest,335
24,2017,62,Forest,Trees,Growth/Recovery,335
24,1984,156,Forest,Trees,NA,336
24,2017,47,Forest,Trees,Stable,336
24,1984,156,Forest,Trees,NA,337
24,2017,47,Forest,Trees,Stable,337
24,1984,140,Forest,Trees,NA,338
24,2017,62,Forest,Trees,Stable,338
24,1984,218,Forest,Trees,NA,339
24,2017,28,Forest,Trees,Stable,339
24,1984,172,Forest,Trees,NA,340
24,2017,46,Forest,Trees,Stable,340
24,1984,104,Forest,Trees,NA,341
24,2012,262,Forest,Trees,Growth/Recovery,341
24,2013,215,Forest,Trees,Harvest,341
24,2017,42,Forest,Trees,Growth/Recovery,341
24,1984,191,Forest,Trees,NA,342
24,2017,58,Forest,Trees,Stable,342
24,1984,241,Forest,Trees,NA,343
24,2017,75,Forest,Trees,Stable,343
24,1984,163,Forest,Trees,NA,344
24,2005,213,Forest,Trees,Stable,344
24,2006,207,Forest,Non-tree,Harvest,344
24,2017,45,Forest,Trees,Growth/Recovery,344
24,1984,140,Forest,Trees,NA,345
24,2017,61,Forest,Trees,Stable,345
24,1984,218,Forest,Trees,NA,346
24,2017,28,Forest,Trees,Stable,346
24,1984,222,Forest,Trees,NA,347
24,2017,47,Forest,Trees,Stable,347
24,1984,218,Forest,Trees,NA,348
24,2017,28,Forest,Trees,Stable,348
24,1984,241,Forest,Trees,NA,349
24,2017,75,Forest,Trees,Stable,349
24,1984,243,Forest,Trees,NA,350
24,2005,245,NA,NA,Stable,350
24,2016,212,Forest,Trees,Decline,350
24,2017,45,Other,Non-tree,Other,350
24,1984,222,Forest,Trees,NA,351
24,2017,64,Forest,Trees,Stable,351
24,1984,218,Forest,Trees,NA,352
24,2017,28,Forest,Trees,Stable,352
24,1984,213,Forest,Trees,NA,353
24,2017,47,Forest,Trees,Stable,353
24,1984,163,Forest,Trees,NA,354
24,2017,61,Forest,Trees,Stable,354
24,1984,165,Other,Non-tree,NA,355
24,2004,179,Other,Non-tree,Stable,355
24,2017,47,Forest,Trees,Growth/Recovery,355
24,1984,218,Forest,Trees,NA,356
24,2017,27,Forest,Trees,Stable,356
24,1984,252,Forest,Trees,NA,357
24,2014,214,Forest,Trees,Stable,357
24,2015,216,Forest,Non-tree,Harvest,357
24,2017,29,Forest,Non-tree,Growth/Recovery,357
24,1984,161,Other,Non-tree,NA,358
24,1999,218,Forest,Non-tree,Stable,358
24,2017,42,Forest,Trees,Growth/Recovery,358
24,1985,234,Forest,Non-tree,NA,359
24,2017,27,Forest,Trees,Growth/Recovery,359
24,1985,195,Forest,Trees,NA,360
24,2017,43,Forest,Trees,Stable,360
24,1984,241,Forest,Trees,NA,361
24,2017,75,Forest,Trees,Stable,361
24,1984,215,Forest,Trees,NA,362
24,2017,64,Forest,Trees,Stable,362
24,1984,291,Forest,Trees,NA,363
24,1997,230,Forest,Trees,Stable,363
24,1998,265,Forest,Trees,Harvest,363
24,2004,242,Forest,Trees,Growth/Recovery,363
24,2005,213,Forest,Non-tree,Harvest,363
24,2017,70,Forest,Trees,Growth/Recovery,363
24,1984,241,Forest,Trees,NA,364
24,2017,75,Forest,Trees,Stable,364
24,1984,222,Forest,Trees,NA,365
24,2017,64,Forest,Trees,Stable,365
24,1984,222,Forest,Trees,NA,366
24,2016,229,Forest,Trees,Stable,366
24,1984,275,Forest,Trees,NA,367
24,2017,46,Forest,Trees,Stable,367
24,1984,140,Forest,Trees,NA,368
24,2017,6,Forest,Trees,Stable,368
24,1984,222,Forest,Trees,NA,369
24,2017,64,Forest,Trees,Stable,369
24,1984,140,Other,Non-tree,NA,370
24,2017,6,Forest,Trees,Growth/Recovery,370
24,1985,234,Forest,Trees,NA,371
24,2017,27,Forest,Trees,Growth/Recovery,371
24,1984,218,Forest,Trees,NA,372
24,2017,28,Forest,Trees,Stable,372
24,1984,218,Forest,Trees,NA,373
24,2017,28,Forest,Trees,Stable,373
24,1984,291,Forest,Trees,NA,374
24,2017,61,Forest,Trees,Stable,374
24,1984,252,Forest,Trees,NA,375
24,2016,212,Forest,Trees,Stable,375
24,1984,156,Forest,Trees,NA,376
24,2017,61,Forest,Trees,Stable,376
24,1984,222,Forest,Trees,NA,377
24,2017,64,Forest,Trees,Stable,377
24,1984,241,Forest,Trees,NA,378
24,2017,42,Forest,Trees,Stable,378
24,1984,172,Forest,Trees,NA,379
24,2017,62,Forest,Trees,Stable,379
24,1984,156,Forest,Trees,NA,380
24,1992,219,Forest,Trees,Stable,380
24,1993,212,Forest,Non-tree,Harvest,380
24,2017,47,Forest,Trees,Growth/Recovery,380
24,1984,275,Forest,Trees,NA,381
24,2017,61,Forest,Trees,Stable,381
24,1984,140,Forest,Trees,NA,382
24,2017,45,Forest,Trees,Stable,382
24,1984,222,Forest,Trees,NA,383
24,2017,64,Forest,Trees,Stable,383
24,1984,222,Forest,Trees,NA,384
24,2017,64,Forest,Trees,Stable,384
24,1984,241,Forest,Trees,NA,385
24,2017,75,Forest,Trees,Stable,385
24,1984,197,Forest,Trees,NA,386
24,2017,47,Forest,Trees,Stable,386
24,1984,218,Forest,Trees,NA,387
24,2017,28,Forest,Trees,Stable,387
24,1984,275,Forest,Trees,NA,388
24,2017,29,Forest,Trees,Stable,388
24,1984,140,Forest,Trees,NA,389
24,2017,45,Forest,Trees,Stable,389
24,1984,163,Forest,Trees,NA,390
24,2016,187,Forest,Trees,Stable,390
24,1984,161,Forest,Trees,NA,391
24,2017,42,Forest,Trees,Stable,391
24,1984,156,Forest,Trees,NA,392
24,2012,218,Forest,Trees,Stable,392
24,2013,212,Forest,Non-tree,Harvest,392
24,2017,47,Forest,Trees,Growth/Recovery,392
24,1984,163,Forest,Trees,NA,393
24,2017,61,Forest,Trees,Stable,393
24,1984,218,Forest,Trees,NA,394
24,2017,28,Forest,Trees,Stable,394
24,1984,218,Forest,Trees,NA,395
24,1987,201,Forest,Trees,Stable,395
24,1988,229,Forest,Non-tree,Harvest,395
24,2017,28,Forest,Trees,Growth/Recovery,395
24,1984,222,Forest,Trees,NA,396
24,2017,64,Forest,Trees,Stable,396
24,1984,222,Forest,Trees,NA,397
24,2017,64,Forest,Trees,Stable,397
24,1984,252,Forest,Trees,NA,398
24,2016,204,Forest,Trees,Stable,398
24,1984,156,Forest,Trees,NA,399
24,2016,228,Forest,Trees,Growth/Recovery,399
24,1984,275,Forest,Trees,NA,400
24,2017,60,Forest,Trees,Stable,400
24,1984,275,Forest,Trees,NA,401
24,2017,61,Forest,Trees,Stable,401
24,1984,241,Other,Non-tree,NA,402
24,2017,75,Forest,Trees,Growth/Recovery,402
24,1984,154,Forest,Trees,NA,403
24,2017,67,Forest,Trees,Stable,403
24,1984,140,Forest,Trees,NA,404
24,2017,45,Forest,Trees,Growth/Recovery,404
24,1984,156,Forest,Trees,NA,405
24,2016,213,Forest,Trees,Stable,405
24,1984,241,Forest,Trees,NA,406
24,2017,75,Forest,Trees,Stable,406
24,1984,165,Forest,Trees,NA,407
24,1999,214,Forest,Trees,Stable,407
24,2000,208,Forest,Non-tree,Harvest,407
24,2017,47,Forest,Trees,Growth/Recovery,407
24,1985,234,Forest,Trees,NA,408
24,2017,11,Forest,Trees,Stable,408
24,1984,218,Forest,Trees,NA,409
24,2000,215,Forest,Trees,Stable,409
24,2001,209,Forest,Non-tree,Harvest,409
24,2017,45,Forest,Trees,Growth/Recovery,409
24,1985,197,Forest,Trees,NA,410
24,2017,45,Forest,Trees,Stable,410
24,1984,241,Forest,Trees,NA,411
24,2017,11,Forest,Trees,Stable,411
24,1984,307,Forest,Trees,NA,412
24,2017,62,Forest,Trees,Stable,412
24,1984,218,Forest,Trees,NA,413
24,2017,28,Forest,Trees,Stable,413
24,1984,241,Forest,Trees,NA,414
24,2005,233,Forest,Trees,Stable,414
24,2006,205,Forest,Non-tree,Harvest,414
24,2017,50,Forest,Trees,Growth/Recovery,414
24,1984,291,Forest,Trees,NA,415
24,2017,30,Forest,Trees,Stable,415
24,1984,229,Forest,Trees,NA,416
24,2017,62,Forest,Trees,Stable,416
24,1984,222,Forest,Trees,NA,417
24,2017,64,Forest,Trees,Stable,417
24,1984,275,Other,Non-tree,NA,418
24,1998,217,Other,Non-tree,Stable,418
24,2017,29,Forest,Trees,Growth/Recovery,418
24,1984,291,Forest,Trees,NA,419
24,1989,224,Forest,Trees,Stable,419
24,1990,282,Forest,Non-tree,Harvest,419
24,2017,61,Forest,Trees,Growth/Recovery,419
24,1984,161,Other,Non-tree,NA,420
24,2017,42,Forest,Trees,Growth/Recovery,420
24,1984,241,Forest,Trees,NA,421
24,2008,211,Forest,Trees,Stable,421
24,2009,213,Forest,Non-tree,Harvest,421
24,2017,50,Forest,Trees,Growth/Recovery,421
24,1984,218,Forest,Trees,NA,422
24,2016,209,Forest,Trees,Stable,422
24,1984,149,Forest,Trees,NA,423
24,2017,47,Forest,Trees,Stable,423
24,1984,106,Forest,Trees,NA,424
24,2017,11,Forest,Trees,Stable,424
24,1984,161,Other,Non-tree,NA,425
24,2000,228,Other,Non-tree,Stable,425
24,2017,27,Forest,Trees,Growth/Recovery,425
24,1984,106,Forest,Trees,NA,426
24,2017,28,Forest,Trees,Stable,426
24,1984,154,Forest,Trees,NA,427
24,2017,45,Forest,Trees,Stable,427
24,1984,140,Other,Non-tree,NA,428
24,2004,251,Other,Non-tree,Stable,428
24,2017,62,Forest,Trees,Growth/Recovery,428
24,1984,140,Forest,Trees,NA,429
24,2017,6,Forest,Trees,Stable,429
24,1984,252,Forest,Trees,NA,430
24,2017,30,Forest,Trees,Stable,430
24,1984,154,Forest,Trees,NA,431
24,2017,60,Forest,Trees,Stable,431
24,1984,106,Forest,Trees,NA,432
24,2008,220,Forest,Trees,Stable,432
24,2009,214,Forest,Non-tree,Harvest,432
24,2017,67,Forest,Trees,Growth/Recovery,432
24,1984,140,Forest,Trees,NA,433
24,2017,6,Forest,Trees,Stable,433
24,1984,138,Forest,Trees,NA,434
24,2017,75,Forest,Trees,Stable,434
24,1984,161,Forest,Trees,NA,435
24,2017,42,Forest,Trees,Stable,435
24,1984,222,Forest,Trees,NA,436
24,2017,47,Forest,Trees,Stable,436
24,1984,241,Forest,Trees,NA,437
24,2017,75,Forest,Trees,Stable,437
24,1984,140,Forest,Trees,NA,438
24,2017,62,Forest,Trees,Stable,438
24,1985,227,Forest,Trees,NA,439
24,1986,214,Forest,Trees,Stable,439
24,1987,256,Forest,Non-tree,Harvest,439
24,2017,43,Forest,Trees,Growth/Recovery,439
24,1984,213,Forest,Trees,NA,440
24,2017,47,Forest,Trees,Stable,440
24,1984,218,Forest,Trees,NA,441
24,2017,28,Forest,Trees,Stable,441
24,1984,156,Forest,Trees,NA,442
24,2017,46,Forest,Trees,Stable,442
24,1984,156,Forest,Trees,NA,443
24,2017,46,Forest,Trees,Stable,443
24,1984,252,Forest,Trees,NA,444
24,1994,208,Forest,Trees,Stable,444
24,1995,211,Forest,Non-tree,Harvest,444
24,2017,47,Forest,Trees,Growth/Recovery,444
24,1984,156,Forest,Trees,NA,445
24,2017,47,Forest,Trees,Stable,445
24,1984,275,Other,Non-tree,NA,446
24,2000,215,Forest,Trees,Growth/Recovery,446
24,2017,46,Forest,Trees,Stable,446
24,1984,218,Forest,Trees,NA,447
24,2017,36,Forest,Trees,Stable,447
24,1984,241,Forest,Trees,NA,448
24,2017,75,Forest,Trees,Stable,448
24,1984,165,Other,Non-tree,NA,449
24,2017,62,Forest,Trees,Growth/Recovery,449
24,1984,222,Forest,Trees,NA,450
24,2017,47,Forest,Trees,Stable,450
24,1984,252,Forest,Trees,NA,451
24,2017,46,Forest,Trees,Stable,451
24,1984,222,Forest,Trees,NA,452
24,2008,215,Forest,Trees,Stable,452
24,2009,209,Forest,Non-tree,Harvest,452
24,2017,47,Forest,Trees,Growth/Recovery,452
24,1984,213,Forest,Trees,NA,453
24,2017,47,Forest,Trees,Stable,453
24,1984,191,Forest,Trees,NA,454
24,2017,58,Forest,Trees,Stable,454
24,1984,238,Forest,Trees,NA,455
24,2017,47,Forest,Trees,Stable,455
24,1984,218,Forest,Trees,NA,456
24,2017,28,Forest,Trees,Stable,456
24,1984,241,Forest,Trees,NA,457
24,2017,75,Forest,Trees,Stable,457
24,1985,234,Forest,Trees,NA,458
24,2016,208,Forest,Trees,Stable,458
24,1984,140,Forest,Trees,NA,459
24,1990,204,Forest,Trees,Stable,459
24,1991,191,Forest,Trees,Harvest,459
24,2016,213,Forest,Trees,Stable,459
24,1985,243,Forest,Trees,NA,460
24,2017,43,Forest,Trees,Stable,460
24,1984,218,Forest,Trees,NA,461
24,2014,211,Forest,Trees,Stable,461
24,2015,215,Other,Non-tree,Harvest,461
24,2017,28,Other,Non-tree,Other,461
24,1984,213,Forest,Trees,NA,462
24,2016,212,Forest,Trees,Stable,462
24,1984,218,Other,Non-tree,NA,463
24,1993,162,Forest,Non-tree,Stable,463
24,2017,28,Forest,Trees,Growth/Recovery,463
24,1984,252,Forest,Trees,NA,464
24,2016,220,Forest,Trees,Stable,464
24,1984,104,Forest,Trees,NA,465
24,2017,42,Forest,Trees,Stable,465
24,1984,291,Forest,Trees,NA,466
24,2017,6,Forest,Trees,Stable,466
24,1984,222,Forest,Trees,NA,467
24,2017,56,Forest,Trees,Stable,467
24,1984,222,Forest,Trees,NA,468
24,2017,64,Forest,Trees,Stable,468
24,1984,213,Forest,Trees,NA,469
24,1998,251,Forest,Trees,Stable,469
24,1999,214,Forest,Trees,Harvest,469
24,2017,47,Forest,Trees,Growth/Recovery,469
24,1984,161,Forest,Trees,NA,470
24,2017,42,Forest,Trees,Stable,470
24,1984,191,Forest,Trees,NA,471
24,2017,73,Forest,Trees,Stable,471
24,1984,154,Forest,Trees,NA,472
24,2017,60,Forest,Trees,Stable,472
24,1984,213,Forest,Trees,NA,473
24,2017,56,Forest,Trees,Stable,473
24,1984,104,Forest,Trees,NA,474
24,2017,27,Forest,Trees,Stable,474
24,1984,161,Forest,Trees,NA,475
24,2017,42,Forest,Trees,Stable,475
24,1984,243,Forest,Trees,NA,476
24,1991,198,Forest,Trees,Stable,476
24,1992,208,Forest,Non-tree,Harvest,476
24,2017,61,Forest,Trees,Growth/Recovery,476
24,1984,222,Forest,Trees,NA,477
24,1996,278,Forest,Trees,Stable,477
24,1997,232,Forest,Non-tree,Harvest,477
24,2016,213,Forest,Trees,Growth/Recovery,477
24,1984,156,Other,Non-tree,NA,478
24,2002,220,Other,Non-tree,Stable,478
24,2016,203,Forest,Trees,Growth/Recovery,478
24,1984,140,Forest,Trees,NA,479
24,2017,47,Forest,Trees,Stable,479
24,1984,222,Forest,Trees,NA,480
24,2017,56,Forest,Trees,Stable,480
24,1984,222,Forest,Trees,NA,481
24,2017,56,Forest,Trees,Stable,481
24,1984,197,Forest,Trees,NA,482
24,2017,47,Forest,Trees,Stable,482
24,1984,222,Forest,Trees,NA,483
24,1998,251,Forest,Trees,Growth/Recovery,483
24,2017,47,Forest,Trees,Stable,483
24,1984,222,Forest,Trees,NA,484
24,2017,64,Forest,Trees,Stable,484
24,1985,195,Forest,Trees,NA,485
24,2017,42,Forest,Trees,Stable,485
24,1984,149,Forest,Trees,NA,486
24,2017,47,Forest,Trees,Stable,486
24,1984,218,Other,Non-tree,NA,487
24,2017,28,Forest,Trees,Growth/Recovery,487
24,1984,222,Forest,Trees,NA,488
24,2017,47,Forest,Trees,Stable,488
24,1984,140,Forest,Trees,NA,489
24,2017,47,Forest,Trees,Stable,489
24,1984,218,Forest,Trees,NA,490
24,2017,28,Forest,Trees,Stable,490
24,1984,165,Forest,Trees,NA,491
24,2017,6,Forest,Trees,Stable,491
24,1984,252,Forest,Trees,NA,492
24,2017,45,Forest,Trees,Stable,492
24,1984,154,Forest,Trees,NA,493
24,2017,60,Forest,Trees,Stable,493
24,1984,241,Forest,Trees,NA,494
24,2017,75,Forest,Trees,Stable,494
24,1984,149,Forest,Trees,NA,495
24,2016,213,Forest,Trees,Stable,495
24,1984,140,Forest,Trees,NA,496
24,2017,47,Forest,Trees,Stable,496
24,1984,106,Forest,Trees,NA,497
24,2017,29,Forest,Trees,Stable,497
24,1984,165,Forest,Trees,NA,498
24,2017,47,Forest,Trees,Stable,498
24,1984,243,Forest,Trees,NA,499
24,2017,62,Forest,Trees,Stable,499
24,1984,241,Forest,Trees,NA,500
24,2017,50,Forest,Trees,Stable,500
24,1984,241,Other,Non-tree,NA,501
24,2005,217,Other,Non-tree,Stable,501
24,2014,211,Forest,Trees,Growth/Recovery,501
24,2015,221,Forest,Non-tree,Harvest,501
24,2017,75,Other,Non-tree,Stable,501
24,1984,222,Forest,Trees,NA,502
24,1992,212,Forest,Trees,Stable,502
24,1994,233,Forest,Trees,Harvest,502
24,2016,213,Forest,Trees,Growth/Recovery,502
24,1984,241,Forest,Trees,NA,503
24,2017,58,Forest,Trees,Stable,503
24,1984,218,Forest,Trees,NA,504
24,2017,37,Forest,Trees,Stable,504
24,1984,218,Forest,Trees,NA,505
24,2017,45,Forest,Trees,Stable,505
24,1984,241,Forest,Trees,NA,506
24,2017,75,Forest,Trees,Stable,506
24,1984,154,Forest,Trees,NA,507
24,2017,60,Forest,Trees,Stable,507
24,1984,218,Forest,Trees,NA,508
24,2017,28,Forest,Trees,Stable,508
24,1984,222,Forest,Trees,NA,509
24,2017,56,Forest,Trees,Stable,509
24,1984,222,Forest,Trees,NA,510
24,2017,64,Forest,Trees,Stable,510
24,1984,213,Forest,Trees,NA,511
24,2016,229,Forest,Trees,Stable,511
24,1984,222,Forest,Non-tree,NA,512
24,1995,236,Forest,Trees,Growth/Recovery,512
24,2017,24,Forest,Trees,Stable,512
24,1984,309,Forest,Trees,NA,513
24,1993,221,Forest,Trees,Stable,513
24,1994,208,Forest,Non-tree,Harvest,513
24,2017,47,Forest,Trees,Growth/Recovery,513
24,1984,222,Forest,Trees,NA,514
24,2017,64,Forest,Trees,Stable,514
24,1984,222,Forest,Trees,NA,515
24,2017,31,Forest,Trees,Stable,515
24,1984,104,Forest,Trees,NA,516
24,2017,42,Forest,Trees,Stable,516
24,1984,218,Forest,Trees,NA,517
24,2017,43,Forest,Trees,Stable,517
24,1984,218,Forest,Trees,NA,518
24,2017,37,Forest,Trees,Stable,518
24,1984,191,Forest,Trees,NA,519
24,2017,65,Forest,Trees,Stable,519
24,1984,156,Forest,Trees,NA,520
24,2017,47,Forest,Trees,Stable,520
24,1984,213,Forest,Trees,NA,521
24,2017,47,Forest,Trees,Stable,521
24,1984,222,Forest,Trees,NA,522
24,2005,215,Forest,Trees,Stable,522
24,2006,209,Forest,Non-tree,Harvest,522
24,2017,48,Forest,Trees,Growth/Recovery,522
24,1984,222,Forest,Trees,NA,523
24,2017,56,Forest,Trees,Stable,523
24,1984,275,Forest,Trees,NA,524
24,2016,259,Forest,Trees,Growth/Recovery,524
24,1985,195,Forest,Trees,NA,525
24,1997,228,Forest,Trees,Stable,525
24,1998,247,Forest,Non-tree,Harvest,525
24,2017,28,Forest,Trees,Growth/Recovery,525
24,1984,161,Forest,Trees,NA,526
24,2017,43,Forest,Trees,Stable,526
24,1984,213,Forest,Trees,NA,527
24,2016,228,Forest,Trees,Stable,527
24,1984,197,Forest,Trees,NA,528
24,2017,47,Forest,Trees,Stable,528
24,1984,252,Forest,Trees,NA,529
24,2017,6,Forest,Trees,Stable,529
24,1984,241,Forest,Trees,NA,530
24,1991,205,Forest,Trees,Stable,530
24,1992,199,Forest,Trees,Harvest,530
24,1998,224,Forest,Trees,Harvest,530
24,2000,214,Forest,Non-tree,Harvest,530
24,2017,67,Forest,Trees,Growth/Recovery,530
24,1984,149,Other,Non-tree,NA,531
24,1990,204,Other,Non-tree,Stable,531
24,2017,47,Forest,Trees,Growth/Recovery,531
24,1984,163,Forest,Trees,NA,532
24,2014,214,Forest,Trees,Stable,532
24,2015,216,Forest,Non-tree,Harvest,532
24,2016,220,Forest,Non-tree,Growth/Recovery,532
24,1984,238,Other,Non-tree,NA,533
24,1986,218,Other,Non-tree,Stable,533
24,2017,64,Forest,Trees,Growth/Recovery,533
24,1984,218,Forest,Trees,NA,534
24,1989,231,Forest,Trees,Growth/Recovery,534
24,2017,28,Forest,Trees,Stable,534
24,1984,165,Forest,Trees,NA,535
24,2017,47,Forest,Trees,Stable,535
24,1984,243,Forest,Trees,NA,536
24,2017,61,Forest,Trees,Stable,536
24,1984,218,Forest,Trees,NA,537
24,2005,195,Forest,Trees,Stable,537
24,2006,198,Forest,Non-tree,Harvest,537
24,2017,27,Forest,Trees,Growth/Recovery,537
24,1984,106,Forest,Trees,NA,538
24,2017,75,Forest,Trees,Stable,538
24,1984,222,Forest,Trees,NA,539
24,2017,64,Forest,Trees,Stable,539
24,1984,161,Forest,Trees,NA,540
24,2017,43,Forest,Trees,Stable,540
24,1984,140,Forest,Trees,NA,541
24,2017,47,Forest,Trees,Stable,541
24,1984,222,Forest,Trees,NA,542
24,2017,31,Forest,Trees,Stable,542
24,1984,140,Forest,Trees,NA,543
24,2017,62,Forest,Trees,Stable,543
24,1984,161,Forest,Trees,NA,544
24,2017,27,Forest,Trees,Stable,544
24,1984,218,Forest,Trees,NA,545
24,2017,27,Forest,Trees,Stable,545
24,1984,241,Forest,Trees,NA,546
24,2017,11,Forest,Trees,Stable,546
24,1984,307,Forest,Trees,NA,547
24,2017,46,Forest,Trees,Stable,547
24,1984,138,Forest,Trees,NA,548
24,2017,11,Forest,Trees,Stable,548
24,1984,222,Forest,Trees,NA,549
24,2017,64,Forest,Trees,Stable,549
24,1984,243,Forest,Trees,NA,550
24,2017,62,Forest,Trees,Stable,550
24,1984,222,Forest,Trees,NA,551
24,2017,64,Forest,Trees,Stable,551
24,1984,140,Forest,Trees,NA,552
24,2017,45,Forest,Trees,Stable,552
24,1984,140,Forest,Trees,NA,553
24,2017,47,Forest,Trees,Stable,553
24,1984,218,Forest,Trees,NA,554
24,2017,27,Forest,Trees,Stable,554
24,1984,213,Forest,Trees,NA,555
24,2017,47,Forest,Trees,Stable,555
24,1984,222,Forest,Trees,NA,556
24,2017,47,Forest,Trees,Stable,556
24,1984,252,Forest,Trees,NA,557
24,2017,46,Forest,Trees,Stable,557
24,1984,241,Other,Non-tree,NA,558
24,2008,211,Other,Non-tree,Stable,558
24,2017,75,Forest,Trees,Growth/Recovery,558
24,1984,222,Forest,Trees,NA,559
24,2017,64,Forest,Trees,Stable,559
24,1984,218,Forest,Trees,NA,560
24,2017,45,Forest,Trees,Stable,560
24,1984,191,Forest,Trees,NA,561
24,2017,58,Forest,Trees,Hydrology,561
24,1984,222,Other,Non-tree,NA,562
24,1998,251,Other,Non-tree,Stable,562
24,2017,64,Forest,Trees,Growth/Recovery,562
24,1984,174,Forest,Trees,NA,563
24,2017,56,Forest,Trees,Stable,563
24,1984,222,Forest,Trees,NA,564
24,2017,47,Forest,Trees,Stable,564
24,1984,222,Forest,Trees,NA,565
24,2017,56,Forest,Trees,Stable,565
24,1984,241,Forest,Trees,NA,566
24,2017,75,Forest,Trees,Stable,566
24,1984,291,Forest,Trees,NA,567
